origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
187,76,peak_hour,0.05,38.84349200006909,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,393.87115826262624,0.5330559997673845,0,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,0.5330559997673845,0,38.84349200006909,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929
187,76,peak_hour,0.1,38.84349200006909,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,393.87115826262624,0.5400029999691469,0,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,0.5400029999691469,0,38.84349200006909,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929
187,76,peak_hour,0.15,38.84349200006909,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,393.87115826262624,0.5298350001794461,0,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,0.5298350001794461,0,38.84349200006909,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929
187,76,peak_hour,0.2,38.84349200006909,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,393.87115826262624,0.5517779995898309,0,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929,393.87115826262624,399.75801844424814,569.3635308341114,399.75801844424814,404.1972592592467,0.5517779995898309,0,38.84349200006909,1.472605904074668,30.822552388346818,1.472605904074668,2.554718212474929
33,172,peak_hour,0.05,40.02035099983914,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.17633900006330805,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.17633900006330805,0,40.02035099983914,0.0,0.0,0.0,0.0
33,172,peak_hour,0.1,40.02035099983914,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.15916599977572332,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.15916599977572332,0,40.02035099983914,0.0,0.0,0.0,0.0
33,172,peak_hour,0.15,40.02035099983914,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.15663200019844226,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.15663200019844226,0,40.02035099983914,0.0,0.0,0.0,0.0
33,172,peak_hour,0.2,40.02035099983914,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.1577250000082131,0,0.0,0.0,0.0,0.0,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,485.86685156946714,0.1577250000082131,0,40.02035099983914,0.0,0.0,0.0,0.0
130,144,peak_hour,0.05,36.72060600001714,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.2076650002891256,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.2076650002891256,0,36.72060600001714,0.884977234171268,16.087819932449133,0.884977234171268,0.0
130,144,peak_hour,0.1,36.72060600001714,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,589.9953130651634,0.22774299986849655,0,0.884977234171268,16.087819932449133,0.884977234171268,0.0,589.9953130651634,595.2632573763302,703.1104573736568,595.2632573763302,589.9953130651634,0.22774299986849655,0,36.72060600001714,0.884977234171268,16.087819932449133,0.884977234171268,0.0
