origin,destination,scenario,delta,gru_inference_ms,b1_dijkstra_tt_s,b1_dijkstra_lat_ms,b2_static_astar_tt_s,b2_static_astar_lat_ms,b3_reactive_astar_tt_s,b3_reactive_astar_lat_ms,b4_oracle_tt_s,b4_oracle_lat_ms,framework_tt_s,framework_lat_ms,framework_n_replannings,framework_feasible,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct,dataset,sliding
1966358999,1770590840,peak_hour,0.1,0.000200001522898674,597.0149253731344,0.4330000083427876,597.0149253731344,0.43709999590646476,597.0149253731344,0.5084000003989786,597.0149253731344,0.3871999942930415,115.46664093701996,0.08270000398624688,0,True,80.65933764304916,80.65933764304916,80.65933764304916,80.65933764304916,metr_la,True
1966358999,1770590840,peak_hour,0.15,0.000100000761449337,597.0149253731344,0.43569999979808927,597.0149253731344,0.4064000095240772,597.0149253731344,0.4121999954804778,597.0149253731344,0.4393999988678843,115.46664093701996,0.0813000078778714,0,True,80.65933764304916,80.65933764304916,80.65933764304916,80.65933764304916,metr_la,True
1966358999,1770590840,peak_hour,0.2,0.000200001522898674,597.0149253731344,0.5059000104665756,597.0149253731344,0.46070000098552555,597.0149253731344,0.44240000715944916,597.0149253731344,0.4398000019136816,115.46664093701996,0.08490000618621707,0,True,80.65933764304916,80.65933764304916,80.65933764304916,80.65933764304916,metr_la,True
1838383494,337173652,peak_hour,0.05,0.0004999892553314567,783.5820895522388,0.4397000011522323,783.5820895522388,0.47590000031050295,783.5820895522388,0.47810000251047313,783.5820895522388,0.4141999961575493,149.44193597767216,0.22339999850373715,0,True,80.9283624561828,80.9283624561828,80.9283624561828,80.9283624561828,metr_la,True
1838383494,337173652,peak_hour,0.1,0.000100000761449337,783.5820895522388,0.37850000080652535,783.5820895522388,0.4419000033522025,783.5820895522388,0.4318999999668449,783.5820895522388,0.4352999967522919,149.44193597767216,0.20930000755470246,0,True,80.9283624561828,80.9283624561828,80.9283624561828,80.9283624561828,metr_la,True
1838383494,337173652,peak_hour,0.15,0.000100000761449337,783.5820895522388,0.38720000884495676,783.5820895522388,0.4761000018334016,783.5820895522388,0.454099994385615,783.5820895522388,0.45039999531582,149.44193597767216,0.2234999992651865,0,True,80.9283624561828,80.9283624561828,80.9283624561828,80.9283624561828,metr_la,True
1838383494,337173652,peak_hour,0.2,0.000100000761449337,783.5820895522388,0.4668000037781894,783.5820895522388,0.4697999975178391,783.5820895522388,0.45929999032523483,783.5820895522388,1.561299999593757,149.44193597767216,2.376800010097213,0,True,80.9283624561828,80.9283624561828,80.9283624561828,80.9283624561828,metr_la,True
123302803,122751428,peak_hour,0.05,0.000500003807246685,447.76119402985074,0.3763999993680045,447.76119402985074,0.411000000895001,447.76119402985074,0.3225999971618876,447.76119402985074,0.33150000672321767,55.08005686727103,0.05490001058205962,0,True,87.6987872996428,87.6987872996428,87.6987872996428,87.6987872996428,metr_la,True
123302803,122751428,peak_hour,0.1,0.000100000761449337,447.76119402985074,0.2823000104399398,447.76119402985074,0.32809999538585544,447.76119402985074,0.32369999098591506,447.76119402985074,0.32530000316910446,55.08005686727103,0.04410000110510737,0,True,87.6987872996428,87.6987872996428,87.6987872996428,87.6987872996428,metr_la,True
123302803,122751428,peak_hour,0.15,0.000200001522898674,447.76119402985074,0.2730999985942617,447.76119402985074,0.33120000443886966,447.76119402985074,0.3186999965691939,447.76119402985074,0.31380000291392207,55.08005686727103,0.04129999433644116,0,True,87.6987872996428,87.6987872996428,87.6987872996428,87.6987872996428,metr_la,True
123302803,122751428,peak_hour,0.2,0.000200001522898674,447.76119402985074,0.27189998945686966,447.76119402985074,0.32390000706072897,447.76119402985074,0.3345000004628673,447.76119402985074,0.3339000104460865,55.08005686727103,0.04090000584255904,0,True,87.6987872996428,87.6987872996428,87.6987872996428,87.6987872996428,metr_la,True
123384137,1614922777,peak_hour,0.05,0.000600004568696022,223.88059701492537,0.09220000356435776,223.88059701492537,0.10809999366756529,223.88059701492537,0.07159999222494662,223.88059701492537,0.0692999892635271,46.91809041120581,0.046900007873773575,0,True,79.04325294966141,79.04325294966141,79.04325294966141,79.04325294966141,metr_la,True
123384137,1614922777,peak_hour,0.1,0.000100000761449337,223.88059701492537,0.06429999484680593,223.88059701492537,0.07680000271648169,223.88059701492537,0.0712000037310645,223.88059701492537,0.07040001219138503,46.91809041120581,0.03840000135824084,0,True,79.04325294966141,79.04325294966141,79.04325294966141,79.04325294966141,metr_la,True
123384137,1614922777,peak_hour,0.15,0.000100000761449337,223.88059701492537,0.05840000812895596,223.88059701492537,0.07340000593103468,223.88059701492537,0.07059999916236848,223.88059701492537,0.07009999535512179,46.91809041120581,0.03680000372696668,0,True,79.04325294966141,79.04325294966141,79.04325294966141,79.04325294966141,metr_la,True
123384137,1614922777,peak_hour,0.2,0.000100000761449337,223.88059701492537,0.057199998991563916,223.88059701492537,0.07300000288523734,223.88059701492537,0.06920000305399299,223.88059701492537,0.06930000381544232,46.91809041120581,0.03599999763537198,0,True,79.04325294966141,79.04325294966141,79.04325294966141,79.04325294966141,metr_la,True
122888810,21098545,peak_hour,0.05,0.000900006853044033,597.0149253731344,0.9047000057762489,597.0149253731344,0.7446999952662736,597.0149253731344,0.41819999751169235,597.0149253731344,0.41959999362006783,170.31409477914707,0.1201999984914437,0,True,71.47238912449286,71.47238912449286,71.47238912449286,71.47238912449286,metr_la,True
122888810,21098545,peak_hour,0.1,0.000100000761449337,597.0149253731344,1.9285000016679987,597.0149253731344,0.42860000394284725,597.0149253731344,3.7601999938488007,597.0149253731344,0.7981999951880425,170.31409477914707,0.10940000356640667,0,True,71.47238912449286,71.47238912449286,71.47238912449286,71.47238912449286,metr_la,True
122888810,21098545,peak_hour,0.15,0.000100000761449337,597.0149253731344,0.4030999989481643,597.0149253731344,0.48290000995621085,597.0149253731344,0.4518999921856448,597.0149253731344,0.44550000166054815,170.31409477914707,0.09679999493528157,0,True,71.47238912449286,71.47238912449286,71.47238912449286,71.47238912449286,metr_la,True
122888810,21098545,peak_hour,0.2,0.000100000761449337,597.0149253731344,0.3918000002158806,597.0149253731344,0.5518999969353899,597.0149253731344,0.46529999235644937,597.0149253731344,0.42570001096464694,170.31409477914707,0.09200000204145908,0,True,71.47238912449286,71.47238912449286,71.47238912449286,71.47238912449286,metr_la,True
11386675208,122592332,peak_hour,0.05,0.000500003807246685,410.44776119402985,0.34020000020973384,410.44776119402985,0.32249999640043825,410.44776119402985,0.18889999773819,410.44776119402985,0.18560000171419233,66.75528039836811,0.054499992984347045,0,True,83.73598623021576,83.73598623021576,83.73598623021576,83.73598623021576,metr_la,True
11386675208,122592332,peak_hour,0.1,0.000100000761449337,410.44776119402985,0.20290000247769058,410.44776119402985,0.1849000109359622,410.44776119402985,0.17769999976735562,410.44776119402985,0.17759999900590628,66.75528039836811,0.03480000304989517,0,True,83.73598623021576,83.73598623021576,83.73598623021576,83.73598623021576,metr_la,True
11386675208,122592332,peak_hour,0.15,0.000100000761449337,410.44776119402985,0.19999999494757503,410.44776119402985,0.19129998690914363,410.44776119402985,0.1832999987527728,410.44776119402985,0.18370000179857016,66.75528039836811,0.03809999907389283,0,True,83.73598623021576,83.73598623021576,83.73598623021576,83.73598623021576,metr_la,True
11386675208,122592332,peak_hour,0.2,0.000100000761449337,410.44776119402985,0.19979999342467636,410.44776119402985,0.19219999376218766,410.44776119402985,0.235399988014251,410.44776119402985,0.1883000077214092,66.75528039836811,0.04129999433644116,0,True,83.73598623021576,83.73598623021576,83.73598623021576,83.73598623021576,metr_la,True
