origin,destination,scenario,delta,gru_ms,b1_tt_s,b2_tt_s,b3_tt_s,b4_tt_s,fw_tt_s,fw_lat_ms,n_replannings,red_vs_b1,red_vs_b2,red_vs_b3,red_vs_b4,framework_tt_s,b1_dijkstra_tt_s,b2_static_astar_tt_s,b3_reactive_astar_tt_s,b4_oracle_tt_s,framework_lat_ms,framework_n_replannings,gru_inference_ms,reduction_vs_dijkstra_pct,reduction_vs_static_astar_pct,reduction_vs_reactive_astar_pct,reduction_vs_oracle_pct
89,177,peak_hour,0.15,69.71860000339802,490.79744045425184,698.0729183313426,490.79744045425184,490.79744045425184,491.15960157513643,0.6252000021049753,0,-0.07379034425065449,29.64064517082356,-0.07379034425065449,-0.07379034425065449,491.15960157513643,490.79744045425184,698.0729183313426,490.79744045425184,490.79744045425184,0.6252000021049753,0,69.71860000339802,-0.07379034425065449,29.64064517082356,-0.07379034425065449,-0.07379034425065449
89,177,peak_hour,0.2,69.71860000339802,490.79744045425184,698.0729183313426,490.79744045425184,490.79744045425184,491.15960157513643,0.4856000014115125,0,-0.07379034425065449,29.64064517082356,-0.07379034425065449,-0.07379034425065449,491.15960157513643,490.79744045425184,698.0729183313426,490.79744045425184,490.79744045425184,0.4856000014115125,0,69.71860000339802,-0.07379034425065449,29.64064517082356,-0.07379034425065449,-0.07379034425065449
152,157,peak_hour,0.05,74.38909998745658,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,1.8586999940453097,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,1.8586999940453097,0,74.38909998745658,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.1,74.38909998745658,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,1.4137999969534576,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,1.4137999969534576,0,74.38909998745658,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.15,74.38909998745658,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,1.5056999982334673,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,1.5056999982334673,0,74.38909998745658,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
152,157,peak_hour,0.2,74.38909998745658,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,398.4122654506749,1.627100005862303,0,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0,398.4122654506749,397.7094044553435,398.2050029322493,397.7094044553435,398.4122654506749,1.627100005862303,0,74.38909998745658,-0.17672727560817703,-0.052049200009900536,-0.17672727560817703,0.0
14,200,peak_hour,0.05,84.05050000874326,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.8251000108430162,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.8251000108430162,0,84.05050000874326,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.1,84.05050000874326,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.5105000018374994,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.5105000018374994,0,84.05050000874326,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.15,84.05050000874326,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.6181000062497333,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.6181000062497333,0,84.05050000874326,9.060965153043293,3.742017663307464,9.060965153043293,0.0
14,200,peak_hour,0.2,84.05050000874326,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,607.0960201440404,0.7069999992381781,0,9.060965153043293,3.742017663307464,9.060965153043293,0.0,607.0960201440404,667.5857305564498,630.6968060275057,667.5857305564498,607.0960201440404,0.7069999992381781,0,84.05050000874326,9.060965153043293,3.742017663307464,9.060965153043293,0.0
92,184,peak_hour,0.05,75.48729999689385,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.2241000038338825,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.2241000038338825,0,75.48729999689385,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.1,75.48729999689385,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.344899992342107,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.344899992342107,0,75.48729999689385,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.15,75.48729999689385,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.3009000065503642,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.3009000065503642,0,75.48729999689385,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
92,184,peak_hour,0.2,75.48729999689385,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,361.3884024770587,0.2542000001994893,0,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232,361.3884024770587,363.10190800185524,360.8510023074765,363.10190800185524,360.8510023074765,0.2542000001994893,0,75.48729999689385,0.471907606937654,-0.14892577993293232,0.471907606937654,-0.14892577993293232
